name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kolkata,2023-10-21,32,23,27.4,34.9,23,29,21.3,70.6,0,0,0,,0,0,25.6,16.6,356.2,1013.5,13,3.6,231.2,20.2,8,10,2023-10-21T05:35:16,2023-10-21T17:06:54,0.23,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-10-22,31.1,24,27.6,35.5,24,30,22.7,75,0,0,0,,0,0,24.5,14.8,9.5,1013.3,66.8,3.6,199,17,8,10,2023-10-22T05:35:43,2023-10-22T17:06:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-10-23,31.1,24,26.5,36.6,24,27.6,23.6,84.7,5.376,100,12.5,rain,0,0,37.1,18.4,42.2,1011.8,73.6,3.3,140.1,12,6,10,2023-10-23T05:36:10,2023-10-23T17:05:23,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-10-24,30,24,26.6,35.1,24,28.6,23.6,84,6.593,100,8.33,rain,0,0,37.4,16.6,21.1,1009.9,77.2,3.5,147.4,12.8,6,10,2023-10-24T05:36:38,2023-10-24T17:04:38,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-10-25,31,24,27.6,36.5,24,30.3,23.7,80.1,0,0,0,rain,0,0,24.1,18.4,331.1,1011.6,42.1,3.6,196.4,16.9,7,10,2023-10-25T05:37:07,2023-10-25T17:03:55,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-10-26,31.2,24.9,27.9,35.5,24.9,30.2,23.2,76.9,0,0,0,,0,0,19.4,13,329.8,1012.5,28.3,3.4,291.9,25.1,8,10,2023-10-26T05:37:35,2023-10-26T17:03:12,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-10-27,30,25,27.2,34.1,25,28.9,22.9,77.8,0,0,0,,0,0,21.2,9.4,28.6,1012.2,56.8,3.1,186.6,16,7,10,2023-10-27T05:38:05,2023-10-27T17:02:31,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-10-28,30,23.4,26.8,33.3,23.4,28,21.8,74.8,0,0,0,,0,0,18,13,0.4,1012.8,37.9,3.8,162,14.1,6,10,2023-10-28T05:38:35,2023-10-28T17:01:50,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999,remote"
kolkata,2023-10-29,31,22.3,26.4,32.4,22.3,27.1,20.2,70.4,0,0,0,,0,0,22.3,9.4,356.3,1012.6,34,3.1,206.5,17.7,8,10,2023-10-29T05:39:05,2023-10-29T17:01:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-10-30,31,23,26.6,32.4,23,27.4,20.7,71.6,0,0,0,,0,0,20.9,11.2,6.5,1013,24.3,3.3,194,16.7,8,10,2023-10-30T05:39:36,2023-10-30T17:00:32,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-10-31,32,23,27.7,34.9,23,29.3,21.6,70.8,0,0,0,,0,0,20.2,9.4,23.7,1013.9,24.2,3.3,207.7,17.9,8,10,2023-10-31T05:40:07,2023-10-31T16:59:54,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-01,33,24,28.2,37,24,30.5,22.3,71.5,2.656,100,4.17,rain,0,0,18.4,9.4,358,1014.3,30.1,3.6,195.3,16.7,8,10,2023-11-01T05:40:39,2023-11-01T16:59:18,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-02,32.5,24,28.3,36.1,24,30.5,22.2,70.7,0,0,0,,0,0,17.6,13,13.6,1013.1,28.7,3.3,184.1,15.9,7,10,2023-11-02T05:41:11,2023-11-02T16:58:43,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-03,33,25,28.5,37,25,30.9,22.6,71.7,0.367,100,8.33,rain,0,0,18.4,9.4,345.7,1011.2,47.1,3.1,171.2,14.8,7,30,2023-11-03T05:41:44,2023-11-03T16:58:09,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-04,32,24,27.2,36.8,24,28.9,22.3,75.1,0,0,0,,0,0,20.5,14.8,327.7,1011.3,58.1,3.2,163.5,14.1,7,10,2023-11-04T05:42:17,2023-11-04T16:57:36,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-05,31,24,27.3,35.6,24,29.3,22.6,76.4,0,0,0,rain,0,0,18.7,14.8,21.7,1013.2,49.3,3,171.5,14.8,7,10,2023-11-05T05:42:51,2023-11-05T16:57:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-06,31,24,26.9,31.9,24,27.3,19.6,66,0,0,0,,0,0,25.6,18.4,345.7,1014.2,27.9,3.4,206.6,17.9,8,10,2023-11-06T05:43:26,2023-11-06T16:56:33,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-07,30,21.8,25.9,31.4,21.8,26.3,19.6,69.7,0,0,0,,0,0,23.8,13,342.9,1013.4,26.7,2.9,197.6,17,8,10,2023-11-07T05:44:00,2023-11-07T16:56:04,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-08,31,22,25.9,31,22,26.2,18.7,66.2,0,0,0,,0,0,20.2,14.8,336.1,1012.9,12.1,2.7,202.9,17.4,8,10,2023-11-08T05:44:36,2023-11-08T16:55:36,0.84,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-09,31,22,25.9,32.4,22,26.5,19.3,68.7,0,0,0,,0,0,20.9,11.2,341.8,1013.3,6.7,2.6,206.6,17.9,8,10,2023-11-09T05:45:11,2023-11-09T16:55:09,0.87,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-10,30,21,25.6,31.3,21,26.1,19.5,70.5,0,0,0,,0,0,27,14.8,354.2,1014.4,5.4,2.5,207,17.9,8,10,2023-11-10T05:45:48,2023-11-10T16:54:44,0.9,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-11,30,21.9,25.7,31.9,21.9,26.3,19.8,70.8,0,0,0,,0,0,25.6,14.8,358.6,1014.7,6.2,2.3,201.8,17.5,7,10,2023-11-11T05:46:24,2023-11-11T16:54:19,0.93,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
kolkata,2023-11-12,30,22,25.8,31.9,22,26.5,20.3,72.9,0,0,0,,0,0,26.6,16.6,357.2,1015,6.1,2.6,202.4,17.5,7,10,2023-11-12T05:47:01,2023-11-12T16:53:57,0.96,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-13,31,21,25.4,32.4,21,26,19.4,70.9,0,0,0,,0,0,28.1,18.4,352,1015,2.9,3.1,205.9,17.7,8,10,2023-11-13T05:47:39,2023-11-13T16:53:35,0,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-14,30,21,25.3,31.9,21,25.9,19.2,70.1,0,0,0,,0,0,27.4,13,353.9,1014.7,32.8,3.3,193.6,16.6,7,10,2023-11-14T05:48:16,2023-11-14T16:53:15,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-15,30,21,25.6,31.3,21,26.2,19,68,0,0,0,,0,0,24.5,11.2,11.4,1014.7,54.1,3.4,158.9,13.8,7,10,2023-11-15T05:48:55,2023-11-15T16:52:56,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-16,26.3,23,24.5,26.3,23,24.5,20.5,78.4,0.04,100,8.33,rain,0,0,30.2,14.8,32.5,1014.9,80.5,3.1,101.4,8.7,5,10,2023-11-16T05:49:33,2023-11-16T16:52:38,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-17,27,23,24.6,29.2,23,24.9,21.5,83.1,0,0,0,rain,0,0,46.4,27.7,26,1012.3,79.7,3.5,100.5,8.6,5,10,2023-11-17T05:50:12,2023-11-17T16:52:22,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-18,28.4,20,24.5,30.7,20,25,20.4,78.9,0,0,0,,0,0,23.8,13,7.8,1014,39.7,3.9,171,14.8,7,10,2023-11-18T05:50:51,2023-11-18T16:52:07,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-19,30,21,25.1,31.9,21,25.7,20,74.4,0,0,0,,0,0,27,13,359.8,1014.9,34.6,3.6,152.5,13,6,10,2023-11-19T05:51:30,2023-11-19T16:51:54,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-20,30,21,25.3,30.8,21,25.6,18.9,69.1,0,0,0,,0,0,25.6,18.4,5.9,1014.8,39.6,3.7,179.3,15.5,7,10,2023-11-20T05:52:10,2023-11-20T16:51:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-21,30,22.9,25.7,30.8,22.9,26.1,18.7,66.5,0,0,0,,0,0,19.8,16.6,343.1,1013.4,49.5,3.1,158.5,13.8,6,10,2023-11-21T05:52:50,2023-11-21T16:51:31,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-22,28.4,20,24,28.9,20,24.2,17.4,67.8,0,0,0,,0,0,22.7,14.8,349.3,1013,20.8,2.6,180.4,15.5,7,10,2023-11-22T05:53:30,2023-11-22T16:51:22,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-23,28,18,23.1,28.6,18,23.2,17.2,70.9,0,0,0,,0,0,25.6,14.8,344.3,1012.8,8.4,2.6,196,17,7,10,2023-11-23T05:54:11,2023-11-23T16:51:14,0.35,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-24,28,18,23.5,28.9,18,23.6,17.6,71,0,0,0,,0,0,24.1,18.4,1.2,1013.6,19,2.7,184.5,16,7,10,2023-11-24T05:54:51,2023-11-24T16:51:08,0.39,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-25,29,20,23.9,29.5,20,24.1,17.6,69.3,0,0,0,,0,0,28.8,16.6,358.1,1015.1,39.6,2.9,159.2,13.8,6,10,2023-11-25T05:55:32,2023-11-25T16:51:03,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-26,29,19,24.1,29.8,19,24.3,17.3,67.1,0,0,0,,0,0,27,14.8,356.4,1015.8,22.2,3.1,177,15.3,7,10,2023-11-26T05:56:12,2023-11-26T16:51:00,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-27,29,19,24,29.5,19,24.2,17.9,70.3,0,0,0,,0,0,16.9,9.4,266.8,1014.5,46.5,2.9,169.2,14.4,7,10,2023-11-27T05:56:53,2023-11-27T16:50:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-28,30,20.7,25.3,30,20.7,25.4,17.2,62.3,0,0,0,,0,0,23,14.8,278.3,1013.1,33.3,3,189.5,16.2,7,10,2023-11-28T05:57:34,2023-11-28T16:50:57,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-11-29,28,21.7,24.6,29.7,21.7,25,19.6,74.1,0,0,0,,0,0,20.2,11.2,317.3,1013.7,44.3,2.6,172.9,15,7,10,2023-11-29T05:58:14,2023-11-29T16:50:58,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
kolkata,2023-11-30,29.2,20,24.6,31.4,20,25.2,20,76.4,0,0,0,,0,0,23.8,13,16.1,1014.5,22.7,2.6,181.6,15.7,7,10,2023-11-30T05:58:55,2023-11-30T16:51:00,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-01,30,20,25,30.8,20,25.2,17.8,66.2,0,0,0,,0,0,32,20.5,11.8,1014,9.4,3.5,184.3,16,7,10,2023-12-01T05:59:36,2023-12-01T16:51:03,0.62,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
kolkata,2023-12-02,30,20,24.7,31.9,20,25.1,18.5,69.8,0,0,0,,0,0,27,16.6,9.4,1014.2,33.4,2.9,181,15.8,7,10,2023-12-02T06:00:16,2023-12-02T16:51:08,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
kolkata,2023-12-03,29,20,24.5,30,20,24.8,18.9,72.3,0,0,0,,0,0,28.1,14.8,7.3,1014.5,57.1,2.5,172.8,14.7,6,10,2023-12-03T06:00:57,2023-12-03T16:51:15,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-04,27,20,23.9,28.2,20,24,19.1,74.7,0,0,0,,0,0,21.6,14.8,17.4,1013.4,81.6,2.6,74.4,6.5,4,10,2023-12-04T06:01:37,2023-12-04T16:51:23,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
kolkata,2023-12-05,25.1,23,24.1,25.1,23,24.1,18.1,69.6,0.02,100,8.33,rain,0,0,24.8,22.3,7.7,1013.2,91.2,3.2,43.2,3.7,2,10,2023-12-05T06:02:17,2023-12-05T16:51:32,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-06,26,20,23.1,26,20,23.1,18.7,76.7,0.444,100,16.67,rain,0,0,24.8,16.6,10.2,1014.5,91.7,3,54.2,4.5,3,10,2023-12-06T06:02:57,2023-12-06T16:51:42,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-07,20.5,19,19.8,20.5,19,19.8,18.1,89.8,31.806,100,16.67,rain,0,0,26.6,16.6,6.6,1013,96.8,2.2,16.9,1.4,1,10,2023-12-07T06:03:36,2023-12-07T16:51:54,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-08,23,19,20.8,23,19,20.8,18.7,88.2,0,0,0,,0,0,23.8,14.8,327.2,1012.5,74.9,3.1,104.1,8.8,5,10,2023-12-08T06:04:15,2023-12-08T16:52:08,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-09,26,19,21.6,26,19,21.6,17.9,80.7,0,0,0,,0,0,28.4,16.6,329.8,1014,27.7,2.6,176.2,15.3,7,10,2023-12-09T06:04:54,2023-12-09T16:52:22,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-10,26,18,21,26,18,21,15.3,71.8,0,0,0,,0,0,25.6,13,310.5,1013.3,8.1,2.7,179.9,15.5,7,10,2023-12-10T06:05:32,2023-12-10T16:52:38,0.91,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-11,25,15.5,20.1,25,15.5,20.1,13.2,66.8,0,0,0,,0,0,28.8,18.4,323.6,1014.3,0,2.8,191.2,16.4,7,10,2023-12-11T06:06:10,2023-12-11T16:52:55,0.95,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-12,25,16,20.1,25,16,20.1,14.1,69.8,0,0,0,,0,0,22.7,13,334.6,1013,6.6,2.6,189.7,16.3,7,10,2023-12-12T06:06:47,2023-12-12T16:53:13,0.98,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-13,25,15.5,20.2,25,15.5,20.2,13.1,65.9,0,0,0,,0,0,21.6,11.2,325.7,1014.3,14.2,2.8,186,16,7,10,2023-12-13T06:07:24,2023-12-13T16:53:33,0,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
kolkata,2023-12-14,25,15.8,19.7,25,15.8,19.7,12.8,66.3,0,0,0,,0,0,23.4,14.8,359,1016.5,22.9,2.9,188.9,16.2,7,10,2023-12-14T06:08:00,2023-12-14T16:53:54,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-15,24,13,18.7,24,13,18.7,12.5,68.7,0,0,0,,0,0,28.8,14.8,343.3,1016.9,8,2.3,190.1,16.4,7,10,2023-12-15T06:08:36,2023-12-15T16:54:16,0.08,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
kolkata,2023-12-16,24.2,14,18.9,24.2,14,18.9,12.1,66.9,0,0,0,,0,0,26.6,14.8,339.7,1015.5,0,2.5,189.9,16.4,7,10,2023-12-16T06:09:11,2023-12-16T16:54:39,0.12,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-17,24.2,14,18.7,24.2,14,18.7,11.4,65.3,0,0,0,,0,0,24.8,13,332,1015.6,4.7,2.6,189.2,16.4,7,10,2023-12-17T06:09:45,2023-12-17T16:55:03,0.15,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-18,24,14,18.6,24,14,18.6,11.8,66.6,0,0,0,,0,0,24.1,14.8,342.8,1016.5,17,2.6,184.2,15.8,7,10,2023-12-18T06:10:19,2023-12-18T16:55:29,0.19,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-19,24,14,18.6,24,14,18.6,11.4,64.1,0,0,0,,0,0,24.5,11.2,329.1,1017.2,24.2,2.6,187.5,16.2,7,10,2023-12-19T06:10:51,2023-12-19T16:55:55,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-20,24.2,15,19,24.2,15,19,12.8,68.1,0,0,0,,0,0,29.2,14.8,333.9,1016.1,19.5,2.9,185.5,16.2,7,10,2023-12-20T06:11:23,2023-12-20T16:56:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-21,24.1,15,19.3,24.1,15,19.3,12.9,67.1,0,0,0,,0,0,24.8,13,333.4,1015.1,30.6,2.7,178.3,15.4,7,10,2023-12-21T06:11:55,2023-12-21T16:56:51,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-22,25,16,20,25,16,20,15,73.8,0,0,0,,0,0,19.8,9.4,330.3,1015.1,13,2.7,159.5,13.8,7,10,2023-12-22T06:12:25,2023-12-22T16:57:21,0.33,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-23,26,16,20.6,26,16,20.6,16.3,77.6,0,0,0,,0,0,19.4,14.8,345.5,1016.7,50.8,2.4,138.4,11.8,7,10,2023-12-23T06:12:54,2023-12-23T16:57:52,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-24,24.8,16,20,24.8,16,20,16.8,82.5,0,0,0,,0,0,23,11.2,339.5,1018,41.4,1.8,156.8,13.6,6,10,2023-12-24T06:13:23,2023-12-24T16:58:23,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-25,24,15,19.8,24,15,19.8,15.9,79.1,0,0,0,,0,0,21.6,11.2,354,1017,8.4,2.2,173.6,15,6,10,2023-12-25T06:13:50,2023-12-25T16:58:55,0.44,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
kolkata,2023-12-26,26,16,20.8,26,16,20.8,16.2,76,0,0,0,,0,0,21.2,13,340,1017.1,18.5,2.4,169.3,14.6,7,10,2023-12-26T06:14:17,2023-12-26T16:59:29,0.47,Clear,Clear conditions throughout the day.,clear-day,"42807099999,41946099999,VECC,42809099999"
kolkata,2023-12-27,26,17,21.2,26,17,21.2,16.4,75.3,0,0,0,,0,0,22.7,11.2,338.5,1017.6,22.8,2.4,148.5,12.8,7,10,2023-12-27T06:14:42,2023-12-27T17:00:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-28,26,17,20.7,26,17,20.7,16.3,77,0,0,0,,0,0,22.3,11.2,355.2,1016.7,19.8,2.3,134.8,11.5,6,10,2023-12-28T06:15:07,2023-12-28T17:00:38,0.54,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-29,25.9,17,20.9,25.9,17,20.9,16.2,75.8,0,0,0,,0,0,25.6,18.4,348.9,1016.6,17.1,2.6,177.8,15.4,7,10,2023-12-29T06:15:30,2023-12-29T17:01:13,0.57,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-30,26,17,20.9,26,17,20.9,15.5,72.9,0,0,0,,0,0,28.4,18.4,341.8,1015.7,20.6,2.6,164.9,14.2,7,10,2023-12-30T06:15:52,2023-12-30T17:01:49,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
kolkata,2023-12-31,24.2,15,18.8,24.2,15,18.8,14.9,78.9,0,0,0,,0,0,29.5,16.6,352.3,1016,24.4,2.4,177,15.3,7,10,2023-12-31T06:16:13,2023-12-31T17:02:26,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
